model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-36_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,36,0.33966667667031286,0.8387736129760742,2022-01-09 12:44:11.879133,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-37_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,37,0.26135035179555416,0.8867317581176758,2022-01-09 12:47:22.210373,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-37_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,37,0.3325751855969429,0.8445258712768555,2022-01-09 12:47:22.210439,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-38_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,38,0.2461001368612051,0.8932976913452149,2022-01-09 12:50:31.561586,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-38_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,38,0.3530577409267426,0.836183738708496,2022-01-09 12:50:31.561632,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-39_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,39,0.2395156727731228,0.8961259841918945,2022-01-09 12:53:40.966963,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-39_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,39,0.35325454756617547,0.8355850982666015,2022-01-09 12:53:40.967015,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-40_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,40,0.23473713502287866,0.8978729248046875,2022-01-09 12:56:50.943416,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-40_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,40,0.368093673735857,0.8262275314331055,2022-01-09 12:56:50.943481,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-41_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,41,0.24780149661004544,0.8915284347534179,2022-01-09 13:00:00.597032,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-41_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,41,0.337841619849205,0.8417972564697266,2022-01-09 13:00:00.597080,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-42_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,42,0.23509986616671086,0.8977065658569336,2022-01-09 13:03:10.020985,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-42_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,42,0.3524043916165829,0.8365547561645508,2022-01-09 13:03:10.021113,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-43_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,43,0.23826327554881574,0.8965711212158203,2022-01-09 13:06:19.716874,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-43_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,43,0.349747494161129,0.8411262893676758,2022-01-09 13:06:19.716937,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-44_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,44,0.24096042461693287,0.8958721542358399,2022-01-09 13:09:29.535527,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-44_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,44,0.3504397282004356,0.8432423782348633,2022-01-09 13:09:29.535578,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-45_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,45,0.2647026228904724,0.8864352416992187,2022-01-09 13:12:39.430181,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-45_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,45,0.3530412910878658,0.8335271835327148,2022-01-09 13:12:39.430233,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-46_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,46,0.2369672864675522,0.8973682403564454,2022-01-09 13:15:49.031410,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-46_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,46,0.3585886287689209,0.8348081970214843,2022-01-09 13:15:49.031462,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-47_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,47,0.22592913404107093,0.9025163269042968,2022-01-09 13:18:58.671690,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-47_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,47,0.3495109608024359,0.8396307373046875,2022-01-09 13:18:58.671742,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-48_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,48,0.22070572324097157,0.9040073394775391,2022-01-09 13:22:08.368504,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-48_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,48,0.3619858881831169,0.8351222991943359,2022-01-09 13:22:08.368570,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-49_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,49,0.2197245129197836,0.9051071929931641,2022-01-09 13:25:17.829874,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-49_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,49,0.36236540637910364,0.8345302963256835,2022-01-09 13:25:17.829919,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-50_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,50,0.2181357705593109,0.9057678985595703,2022-01-09 13:28:27.530505,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-50_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,50,0.35269089639186857,0.8443859100341797,2022-01-09 13:28:27.530557,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-51_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,51,0.21783756732940673,0.9065089797973633,2022-01-09 13:31:37.435697,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-51_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,51,0.3804785041511059,0.834283447265625,2022-01-09 13:31:37.435748,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-52_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,52,0.21054760321974755,0.9096772766113281,2022-01-09 13:34:46.972108,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-52_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,52,0.3621346642076969,0.8436428451538086,2022-01-09 13:34:46.972159,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-53_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,53,0.21416705772280692,0.9091287231445313,2022-01-09 13:37:56.441562,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-53_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,53,0.3373432159423828,0.8484450912475586,2022-01-09 13:37:56.441615,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-54_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,54,0.2422378170490265,0.8935190963745118,2022-01-09 13:41:05.881017,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-54_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,54,0.3354908807575703,0.8475010681152344,2022-01-09 13:41:05.881067,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-55_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,55,0.2209564071148634,0.9048524856567383,2022-01-09 13:44:15.379485,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-55_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,55,0.3449671170115471,0.8492475128173829,2022-01-09 13:44:15.379538,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-56_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,56,0.21562183998525142,0.9067358016967774,2022-01-09 13:47:25.002149,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-56_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,56,0.36605511024594306,0.8407455825805664,2022-01-09 13:47:25.002200,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-57_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,57,0.20429704815149308,0.9124430465698242,2022-01-09 13:50:34.913954,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-57_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,57,0.37004533395171163,0.842022933959961,2022-01-09 13:50:34.914018,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-58_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,58,0.20600071117281915,0.9115250015258789,2022-01-09 13:53:46.046226,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-58_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,58,0.3876646576821804,0.8350624847412109,2022-01-09 13:53:46.046280,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-59_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,59,0.2057560922205448,0.911515007019043,2022-01-09 13:56:56.867428,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-59_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,59,0.37512210592627526,0.8415544891357422,2022-01-09 13:56:56.867480,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-60_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,60,0.1974741829931736,0.9154887390136719,2022-01-09 14:00:07.494779,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-60_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,60,0.3870843854546547,0.8395851516723633,2022-01-09 14:00:07.494830,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-61_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,61,0.19477168694138527,0.9163290023803711,2022-01-09 14:03:18.121690,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-61_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,61,0.392107749581337,0.8391984939575196,2022-01-09 14:03:18.121743,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-62_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,62,0.19689819805324077,0.9155253601074219,2022-01-09 14:06:27.727370,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-62_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,62,0.4092336229979992,0.8307454299926758,2022-01-09 14:06:27.727421,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-63_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,63,0.19809216640889646,0.9148149108886718,2022-01-09 14:09:37.000754,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-63_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,63,0.4034718979895115,0.8305143737792968,2022-01-09 14:09:37.000806,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-64_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,64,0.19883922450244426,0.9138077926635743,2022-01-09 14:12:47.554438,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-64_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,64,0.4200158230215311,0.8187550354003906,2022-01-09 14:12:47.554492,['color_transfer']
