model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-67_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,67,0.3523551119863987,0.8639821624755859,2022-01-08 12:26:25.201978,[None]
ORCA_512x512__Size-512x512_Epoch-68_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,68,0.1882328625768423,0.9200656509399414,2022-01-08 12:29:24.140763,[None]
ORCA_512x512__Size-512x512_Epoch-68_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,68,0.3297988901287317,0.8641967010498047,2022-01-08 12:29:24.140810,[None]
ORCA_512x512__Size-512x512_Epoch-69_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,69,0.19276693776249887,0.9168075180053711,2022-01-08 12:32:23.240610,[None]
ORCA_512x512__Size-512x512_Epoch-69_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,69,0.38145357474684716,0.8550822448730468,2022-01-08 12:32:23.240660,[None]
ORCA_512x512__Size-512x512_Epoch-70_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,70,0.16518545784056188,0.930634994506836,2022-01-08 12:35:22.009599,[None]
ORCA_512x512__Size-512x512_Epoch-70_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,70,0.3668966381251812,0.8624312973022461,2022-01-08 12:35:22.009653,[None]
ORCA_512x512__Size-512x512_Epoch-71_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,71,0.15560452207922937,0.9345739364624024,2022-01-08 12:38:20.800606,[None]
ORCA_512x512__Size-512x512_Epoch-71_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,71,0.3670246087014675,0.8619333267211914,2022-01-08 12:38:20.800657,[None]
ORCA_512x512__Size-512x512_Epoch-72_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,72,0.15228373758494854,0.935814208984375,2022-01-08 12:41:19.377405,[None]
ORCA_512x512__Size-512x512_Epoch-72_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,72,0.3629612205922604,0.8648648452758789,2022-01-08 12:41:19.377469,[None]
ORCA_512x512__Size-512x512_Epoch-73_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,73,0.14786418110132218,0.9379520416259766,2022-01-08 12:44:17.544288,[None]
ORCA_512x512__Size-512x512_Epoch-73_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,73,0.3658891758322716,0.8633684539794921,2022-01-08 12:44:17.544336,[None]
ORCA_512x512__Size-512x512_Epoch-74_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,74,0.14734860572963954,0.9381328964233399,2022-01-08 12:47:15.862679,[None]
ORCA_512x512__Size-512x512_Epoch-74_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,74,0.4075518548488617,0.8546356201171875,2022-01-08 12:47:15.862729,[None]
ORCA_512x512__Size-512x512_Epoch-75_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,75,0.1563495872542262,0.9341264343261719,2022-01-08 12:50:14.311146,[None]
