model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,209,0.12635810468260994,0.9556952311197916,2021-11-24 18:26:49.033230,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,210,0.10205951704536433,0.9633356177920388,2021-11-24 18:45:14.989946,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,210,0.26605106255042804,0.9185862630208332,2021-11-24 18:45:14.989992,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,211,0.08903230805086164,0.9661639288039425,2021-11-24 19:03:41.072973,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,211,0.12002790478949868,0.9518449300130212,2021-11-24 19:03:41.073000,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,212,0.08822725444924799,0.9654951607840396,2021-11-24 19:22:14.074630,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,212,0.11543323332963255,0.952415568033854,2021-11-24 19:22:14.074686,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,213,0.08152213255484855,0.9678221232096347,2021-11-24 19:40:51.411001,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,213,0.18970945279403775,0.9351327989366323,2021-11-24 19:40:51.411028,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,214,0.09099338033516861,0.9643109915597103,2021-11-24 19:59:17.492751,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,214,0.1224438830321257,0.9566856960720489,2021-11-24 19:59:17.492775,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,215,0.07493143224699106,0.9705168544224327,2021-11-24 20:17:42.877008,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,215,0.08325116230468363,0.9645953776041665,2021-11-24 20:17:42.877055,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,216,0.07616833567002514,0.969782578241257,2021-11-24 20:36:14.558282,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,216,0.21276403943189104,0.9314837917751737,2021-11-24 20:36:14.558336,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,217,0.08359666023963569,0.9673425234840025,2021-11-24 20:54:56.224014,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,217,0.1293950349738427,0.9569444444444445,2021-11-24 20:54:56.224039,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,218,0.07215693380364124,0.9716831955682668,2021-11-24 21:13:20.338384,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,218,0.11518069256892179,0.9541190999348959,2021-11-24 21:13:20.338452,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,219,0.07037792277302028,0.9720874110630582,2021-11-24 21:31:44.382785,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,219,0.09488293895000323,0.9628369004991322,2021-11-24 21:31:44.382832,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,220,0.10648177478968657,0.9577729666573658,2021-11-24 21:50:14.732148,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,220,0.10628109766409276,0.9571169976128471,2021-11-24 21:50:14.732187,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,221,0.0778890644094515,0.9692129690987721,2021-11-24 22:08:50.723115,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,221,0.10600469769411171,0.9606781955295143,2021-11-24 22:08:50.723171,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,222,0.09710054935562983,0.9626766619001116,2021-11-24 22:27:14.203993,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,222,0.11483012606402351,0.9572369113498266,2021-11-24 22:27:14.204060,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,223,0.07468120453121238,0.9707340785435274,2021-11-24 22:45:37.598482,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,223,0.10753392210442851,0.9578653021918402,2021-11-24 22:45:37.598507,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,224,0.07690402425275915,0.9708160196940099,2021-11-24 23:04:09.126856,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,224,0.12589118499268404,0.9515025092230904,2021-11-24 23:04:09.126927,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,225,0.08733388525395293,0.9653439737955726,2021-11-24 23:22:45.819590,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,225,0.09927201584046594,0.9580872124565974,2021-11-24 23:22:45.819629,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,226,0.07041942680230671,0.9721276593889512,2021-11-24 23:41:10.600917,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,226,0.12374407680086329,0.9539094509548615,2021-11-24 23:41:10.600958,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,227,0.06848384995461987,0.9728625749860489,2021-11-24 23:59:34.804384,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,227,0.10342821865354684,0.9606734754774303,2021-11-24 23:59:34.804437,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,228,0.07139085229631356,0.9715689958844864,2021-11-25 00:18:06.289081,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,228,0.1603597721621251,0.951913750542535,2021-11-25 00:18:06.289107,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,229,0.10284248593910499,0.9609779779343375,2021-11-25 00:36:42.993815,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,229,0.12192592075938996,0.9547127007378476,2021-11-25 00:36:42.993882,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,230,0.07964220074391051,0.9692747686476936,2021-11-25 00:55:07.126149,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,230,0.140192016507697,0.9450191921657988,2021-11-25 00:55:07.126175,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,231,0.0937434616963704,0.9625029965355281,2021-11-25 01:13:31.704486,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,231,0.1221509593226276,0.9547925075954862,2021-11-25 01:13:31.704511,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,232,0.08570865966047721,0.9666132027762279,2021-11-25 01:32:02.429306,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,232,0.11489264813078787,0.9579823947482644,2021-11-25 01:32:02.429350,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,233,0.07090646040841897,0.9721112758091515,2021-11-25 01:50:38.702477,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,233,0.09872901131113597,0.9617903238932295,2021-11-25 01:50:38.702545,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,234,0.0681806667451751,0.9729247378394724,2021-11-25 02:09:02.344547,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,234,0.1270007115831403,0.9575456949869795,2021-11-25 02:09:02.344589,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,235,0.06730523293540067,0.973314275832403,2021-11-25 02:27:26.060878,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,235,0.20920851576582006,0.9433814561631945,2021-11-25 02:27:26.060918,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,236,0.09612586783206271,0.9627915126255578,2021-11-25 02:45:56.657145,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,236,0.16189222631961053,0.9428389078776044,2021-11-25 02:45:56.657213,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,237,0.07615454023801768,0.9699081101190474,2021-11-25 03:04:33.885824,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,237,0.0985282011623086,0.9637783745659723,2021-11-25 03:04:33.885850,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,238,0.0682091867611992,0.9729983549572174,2021-11-25 03:22:58.002781,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,238,0.10961387351413174,0.9614636230468757,2021-11-25 03:22:58.002821,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-239_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,239,0.06616171090596211,0.973704206194197,2021-11-25 03:41:21.832541,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-239_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,239,0.1010315132829621,0.9615010715060767,2021-11-25 03:41:21.832594,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-240_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,240,0.06891587425218729,0.97251792108445,2021-11-25 03:59:53.543503,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-240_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,240,0.25562579586199313,0.9359230414496529,2021-11-25 03:59:53.543558,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-241_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,241,0.07166565176357402,0.9715199119931173,2021-11-25 04:18:31.453483,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-241_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,241,0.09285379511157872,0.9629831949869792,2021-11-25 04:18:31.453512,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-242_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,242,0.06607846209343345,0.9736128859747022,2021-11-25 04:36:55.555061,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-242_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,242,0.09002597843045805,0.9614128417968746,2021-11-25 04:36:55.555086,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-243_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,243,0.08064002958547116,0.967892572312127,2021-11-25 04:55:18.980963,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-243_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,243,0.3161297596264224,0.9218525254991323,2021-11-25 04:55:18.980988,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-244_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,244,0.11541634980655674,0.953395214262462,2021-11-25 05:13:49.595738,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-244_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,244,0.10874340962256812,0.9537977837456596,2021-11-25 05:13:49.595763,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-245_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,245,0.08408362370223152,0.9668622087751115,2021-11-25 05:32:25.771873,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-245_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,245,0.09920125686212486,0.9589968939887155,2021-11-25 05:32:25.771899,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-246_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,246,0.09968317074590881,0.9609550025576639,2021-11-25 05:50:49.758720,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-246_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,246,0.1155445636452997,0.9553001166449653,2021-11-25 05:50:49.758775,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-247_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,247,0.07752911661347232,0.9699315418061745,2021-11-25 06:09:14.731819,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-247_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,247,0.21960848934407598,0.9367123480902775,2021-11-25 06:09:14.731845,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-248_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,248,0.08436696102572092,0.9669208490280881,2021-11-25 06:27:45.825993,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-248_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,248,0.08310447833386611,0.9644550103081596,2021-11-25 06:27:45.826034,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-249_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,249,0.06870959563940189,0.9726934145972848,2021-11-25 06:46:28.579919,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-249_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,249,0.08266912896159637,0.9661994086371529,2021-11-25 06:46:28.579964,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-250_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,250,0.06455253596526139,0.9743940662202386,2021-11-25 07:04:57.019271,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-250_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,250,0.09494828550604224,0.961625935872396,2021-11-25 07:04:57.019325,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-251_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,251,0.06323462238976953,0.9748374924432665,2021-11-25 07:23:25.223155,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-251_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,251,0.09237622858824276,0.9607345241970486,2021-11-25 07:23:25.223209,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-252_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,252,0.06716913982916248,0.9731567208426329,2021-11-25 07:42:00.395255,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-252_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,252,0.08702589491987156,0.9641553955078126,2021-11-25 07:42:00.395316,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-253_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,253,0.06522172791344474,0.973979396275112,2021-11-25 08:00:40.977880,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-253_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,253,0.10925842080271954,0.96117243109809,2021-11-25 08:00:40.977905,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-254_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,254,0.09110092825133484,0.9642953404017859,2021-11-25 08:19:09.433989,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-254_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,254,0.1743012185850249,0.9374501817491324,2021-11-25 08:19:09.434023,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-255_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,255,0.09280637183809674,0.9639352475120904,2021-11-25 08:37:38.231918,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-255_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,255,0.09425316278929535,0.961190416124132,2021-11-25 08:37:38.231945,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-256_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,256,0.06826088604709855,0.9727940586635039,2021-11-25 08:56:13.688387,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-256_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,256,0.09100996995692488,0.9636002739800348,2021-11-25 08:56:13.688413,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-257_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,257,0.06315550681922126,0.9748403494698665,2021-11-25 09:14:55.430775,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-257_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,257,0.0907931185043809,0.9624962565104167,2021-11-25 09:14:55.430829,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-258_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,258,0.062215723598881466,0.975208054315476,2021-11-25 09:33:24.501928,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-258_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,258,0.10269642831858114,0.955441080729167,2021-11-25 09:33:24.501962,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-259_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,259,0.06134451499967673,0.9755547456287206,2021-11-25 09:51:53.292105,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-259_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,259,0.11158105117494617,0.9600275472005206,2021-11-25 09:51:53.292147,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-260_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,260,0.07204383378614239,0.9716670154389878,2021-11-25 10:10:24.482708,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-260_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,260,0.14412430064010853,0.9533570421006945,2021-11-25 10:10:24.482761,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-261_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,261,0.0848522898102417,0.966774300711496,2021-11-25 10:29:00.293816,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-261_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,261,0.09416114369297349,0.9608697781032989,2021-11-25 10:29:00.293863,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-262_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,262,0.06996506476399797,0.9727127627418147,2021-11-25 10:47:24.488586,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-262_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,262,0.08968963730015073,0.9660863308376736,2021-11-25 10:47:24.488639,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-263_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,263,0.062482487884368595,0.9749983782087055,2021-11-25 11:05:47.899936,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-263_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,263,0.13483867204219122,0.9576202392578128,2021-11-25 11:05:47.899977,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-264_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,264,0.07120985068296856,0.971811540876116,2021-11-25 11:24:19.592692,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-264_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,264,0.1667842715566571,0.9532214355468756,2021-11-25 11:24:19.592753,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-265_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,265,0.07559295739330148,0.9708248378208707,2021-11-25 11:42:56.081980,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-265_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,test,265,0.1810049574719743,0.9397923719618055,2021-11-25 11:42:56.082035,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-266_Images-840_Batch-1__standard_4_operations.pth,standard_4_operations,train,266,0.07097202457813788,0.9718014351981027,2021-11-25 12:01:22.575087,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
