model,augmentation,phase,epoch,loss,accuracy,date
OCDC__Size-640x640_Epoch-246_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,246,0.28272912283514606,0.9376902940538199,2021-08-04 09:23:25.703072
OCDC__Size-640x640_Epoch-247_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,247,0.023640702078659283,0.9905409487769727,2021-08-04 09:40:22.870913
OCDC__Size-640x640_Epoch-247_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,247,0.32978035307464454,0.9334686414930554,2021-08-04 09:40:22.870968
OCDC__Size-640x640_Epoch-248_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,248,0.021939338831502755,0.9912597859700515,2021-08-04 09:57:20.984989
OCDC__Size-640x640_Epoch-248_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,248,0.2796963686520847,0.935177435980903,2021-08-04 09:57:20.985016
OCDC__Size-640x640_Epoch-249_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,249,0.022522226549252334,0.9909928327287941,2021-08-04 10:14:18.486798
OCDC__Size-640x640_Epoch-249_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,249,0.2979263510291977,0.9308903808593753,2021-08-04 10:14:18.486824
OCDC__Size-640x640_Epoch-250_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,250,0.022012590433286353,0.9911751447405143,2021-08-04 10:31:15.330574
OCDC__Size-640x640_Epoch-250_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,250,0.2547784193392205,0.934183824327257,2021-08-04 10:31:15.330612
OCDC__Size-640x640_Epoch-251_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,251,0.02157076729888315,0.9913368966238838,2021-08-04 10:48:12.440590
OCDC__Size-640x640_Epoch-251_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,251,0.27747369752583106,0.9394020317925348,2021-08-04 10:48:12.440659
OCDC__Size-640x640_Epoch-252_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,252,0.022317848027752163,0.9910079287574406,2021-08-04 11:05:09.652222
OCDC__Size-640x640_Epoch-252_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,252,0.6383487679713877,0.9169324001736112,2021-08-04 11:05:09.652269
OCDC__Size-640x640_Epoch-253_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,253,0.030719155799673527,0.9881052711123516,2021-08-04 11:22:08.026270
OCDC__Size-640x640_Epoch-253_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,253,0.2618071040416985,0.9337081434461805,2021-08-04 11:22:08.026300
OCDC__Size-640x640_Epoch-254_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,254,0.020701850332544267,0.991723295665923,2021-08-04 11:39:05.355559
OCDC__Size-640x640_Epoch-254_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,254,0.2556764872017723,0.9385782335069447,2021-08-04 11:39:05.355587
OCDC__Size-640x640_Epoch-255_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,255,0.019259714882428988,0.9922150355747764,2021-08-04 11:56:03.361916
OCDC__Size-640x640_Epoch-255_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,255,0.24916983248682878,0.9380294460720483,2021-08-04 11:56:03.361944
OCDC__Size-640x640_Epoch-256_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,256,0.02402129740281578,0.9910905296688977,2021-08-04 12:13:00.221138
OCDC__Size-640x640_Epoch-256_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,256,0.5680696624174146,0.897275634765625,2021-08-04 12:13:00.221180
OCDC__Size-640x640_Epoch-257_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,257,0.03418149711054106,0.986535725911458,2021-08-04 12:29:58.441954
OCDC__Size-640x640_Epoch-257_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,257,0.26370151827483196,0.9377625868055554,2021-08-04 12:29:58.442012
OCDC__Size-640x640_Epoch-258_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,258,0.02103696362306246,0.9915855509440102,2021-08-04 12:46:56.711528
OCDC__Size-640x640_Epoch-258_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,258,0.28065892873140014,0.9391980523003473,2021-08-04 12:46:56.711572
OCDC__Size-640x640_Epoch-259_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,259,0.018345804972863373,0.9925781773158483,2021-08-04 13:03:53.871179
OCDC__Size-640x640_Epoch-259_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,259,0.27627976668972976,0.9403797471788193,2021-08-04 13:03:53.871224
OCDC__Size-640x640_Epoch-260_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,260,0.01780923603179955,0.9927838890438986,2021-08-04 13:20:50.848661
OCDC__Size-640x640_Epoch-260_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,260,0.37570304173757885,0.931194390190972,2021-08-04 13:20:50.848686
OCDC__Size-640x640_Epoch-261_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,261,0.01921322467523784,0.9922151750837047,2021-08-04 13:37:48.324299
OCDC__Size-640x640_Epoch-261_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,261,0.2795253120250602,0.9378297661675344,2021-08-04 13:37:48.324356
OCDC__Size-640x640_Epoch-262_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,262,0.02074621605377046,0.9916392764136903,2021-08-04 13:54:45.714356
OCDC__Size-640x640_Epoch-262_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,262,0.27014723114271294,0.9432373996310761,2021-08-04 13:54:45.714410
OCDC__Size-640x640_Epoch-263_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,263,0.021442218946250518,0.9913947027297241,2021-08-04 14:11:43.317867
OCDC__Size-640x640_Epoch-263_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,263,0.4743587496352874,0.9159046902126737,2021-08-04 14:11:43.317923
OCDC__Size-640x640_Epoch-264_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,264,0.021583849676852195,0.9912707752046129,2021-08-04 14:28:43.645474
OCDC__Size-640x640_Epoch-264_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,264,0.2823485305140539,0.9349887966579865,2021-08-04 14:28:43.645502
OCDC__Size-640x640_Epoch-265_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,265,0.019346309529546277,0.9921930919828865,2021-08-04 14:45:42.234844
OCDC__Size-640x640_Epoch-265_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,265,0.2777392300155886,0.9386904296875003,2021-08-04 14:45:42.234884
OCDC__Size-640x640_Epoch-266_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,266,0.019365347563975243,0.9921677507672992,2021-08-04 15:02:41.264418
OCDC__Size-640x640_Epoch-266_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,266,0.4431714411307015,0.9222590603298613,2021-08-04 15:02:41.264476
OCDC__Size-640x640_Epoch-267_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,267,0.02175391842938165,0.9912420479910716,2021-08-04 15:19:40.076093
OCDC__Size-640x640_Epoch-267_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,267,0.33139656519184607,0.9398479139539933,2021-08-04 15:19:40.076122
OCDC__Size-640x640_Epoch-268_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,268,0.022361316671165327,0.9910344325474324,2021-08-04 15:36:39.039034
OCDC__Size-640x640_Epoch-268_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,268,0.3524279295321695,0.9271342095269093,2021-08-04 15:36:39.039062
OCDC__Size-640x640_Epoch-269_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,269,0.020684709052402182,0.9916824805850066,2021-08-04 15:53:38.556520
OCDC__Size-640x640_Epoch-269_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,269,0.2886468365727638,0.9384701199001736,2021-08-04 15:53:38.556555
OCDC__Size-640x640_Epoch-270_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,270,0.019068363738585035,0.9922378859747029,2021-08-04 16:10:37.201380
OCDC__Size-640x640_Epoch-270_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,270,0.31099015178685463,0.9442360297309026,2021-08-04 16:10:37.201419
OCDC__Size-640x640_Epoch-271_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,271,0.018674223416696202,0.9924136933826265,2021-08-04 16:27:35.854285
OCDC__Size-640x640_Epoch-271_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,271,0.2328219813515348,0.9403022325303818,2021-08-04 16:27:35.854344
OCDC__Size-640x640_Epoch-272_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,272,0.019507815715084385,0.9921327456519722,2021-08-04 16:44:34.203702
OCDC__Size-640x640_Epoch-272_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,272,0.27661675527917706,0.9442551540798614,2021-08-04 16:44:34.203756
OCDC__Size-640x640_Epoch-273_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,273,0.021322247474329543,0.9913875325520843,2021-08-04 17:01:33.633783
OCDC__Size-640x640_Epoch-273_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,273,0.28876578620449783,0.9372533908420141,2021-08-04 17:01:33.633827
OCDC__Size-640x640_Epoch-274_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,274,0.020719437459883108,0.9916463245210199,2021-08-04 17:18:35.226010
OCDC__Size-640x640_Epoch-274_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,274,0.32731799954749324,0.9325264078776042,2021-08-04 17:18:35.226036
OCDC__Size-640x640_Epoch-275_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,275,0.01975862206020277,0.9919853951590402,2021-08-04 17:35:35.124571
OCDC__Size-640x640_Epoch-275_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,275,0.45900769463161617,0.9241624755859377,2021-08-04 17:35:35.124596
OCDC__Size-640x640_Epoch-276_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,276,0.01861358523385498,0.9924485444568446,2021-08-04 17:52:34.330028
OCDC__Size-640x640_Epoch-276_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,276,0.27089104953464466,0.9396990017361113,2021-08-04 17:52:34.330073
OCDC__Size-640x640_Epoch-277_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,277,0.0213553405551838,0.9914370349702384,2021-08-04 18:09:33.221986
OCDC__Size-640x640_Epoch-277_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,277,0.2999754576515457,0.9380488688151041,2021-08-04 18:09:33.222028
OCDC__Size-640x640_Epoch-278_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,278,0.019242723761584885,0.9922202555338542,2021-08-04 18:26:31.924867
OCDC__Size-640x640_Epoch-278_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,278,0.34352049310965377,0.936092041015625,2021-08-04 18:26:31.924893
OCDC__Size-640x640_Epoch-279_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,279,0.016795664594274184,0.9931242559523811,2021-08-04 18:43:30.279063
OCDC__Size-640x640_Epoch-279_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,279,0.38498594642894374,0.9344068332248265,2021-08-04 18:43:30.279110
OCDC__Size-640x640_Epoch-280_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,280,0.024103514897876335,0.990565176827567,2021-08-04 19:00:28.841286
OCDC__Size-640x640_Epoch-280_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,280,0.27063048065033124,0.9403708631727431,2021-08-04 19:00:28.841314
OCDC__Size-640x640_Epoch-281_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,281,0.017525764261432344,0.992850161597842,2021-08-04 19:17:28.571730
OCDC__Size-640x640_Epoch-281_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,281,0.35271007716269676,0.9306466335720489,2021-08-04 19:17:28.571795
OCDC__Size-640x640_Epoch-282_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,282,0.01694708756478002,0.9930314679827006,2021-08-04 19:34:27.173127
OCDC__Size-640x640_Epoch-282_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,282,0.34693454826945036,0.9357828369140626,2021-08-04 19:34:27.173185
OCDC__Size-640x640_Epoch-283_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,283,0.017153178303446183,0.9929838721865708,2021-08-04 19:51:36.977907
OCDC__Size-640x640_Epoch-283_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,283,0.2893922665216912,0.9406428493923609,2021-08-04 19:51:36.977934
OCDC__Size-640x640_Epoch-284_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,284,0.01718338828696515,0.9929460042317708,2021-08-04 20:08:36.689147
OCDC__Size-640x640_Epoch-284_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,284,0.5682987060870124,0.917675564236111,2021-08-04 20:08:36.689191
OCDC__Size-640x640_Epoch-285_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,285,0.020385786035424302,0.9917407226562501,2021-08-04 20:25:36.298604
OCDC__Size-640x640_Epoch-285_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,285,0.2900656540053094,0.9368748236762152,2021-08-04 20:25:36.298628
OCDC__Size-640x640_Epoch-286_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,286,0.029328804134118303,0.9884471638997391,2021-08-04 20:42:35.257344
OCDC__Size-640x640_Epoch-286_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,286,0.27076576591122087,0.9381693657769095,2021-08-04 20:42:35.257372
OCDC__Size-640x640_Epoch-287_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,287,0.017082455322209575,0.9930540219261529,2021-08-04 20:59:35.566970
OCDC__Size-640x640_Epoch-287_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,287,0.2685907581381462,0.9399410671657983,2021-08-04 20:59:35.567010
OCDC__Size-640x640_Epoch-288_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,288,0.015524879010225801,0.9936170654296878,2021-08-04 21:16:36.407782
OCDC__Size-640x640_Epoch-288_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,288,0.27751775076098273,0.9387721218532984,2021-08-04 21:16:36.407836
OCDC__Size-640x640_Epoch-289_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,289,0.01530032692852556,0.9937107543945307,2021-08-04 21:33:34.096046
OCDC__Size-640x640_Epoch-289_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,289,0.31164439546809763,0.9411305202907984,2021-08-04 21:33:34.096090
OCDC__Size-640x640_Epoch-290_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,290,0.015756536683376565,0.9935179530552453,2021-08-04 21:50:32.310684
OCDC__Size-640x640_Epoch-290_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,290,0.3093392813432603,0.9369402398003472,2021-08-04 21:50:32.310712
OCDC__Size-640x640_Epoch-291_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,291,0.021049473415699623,0.9918114071800592,2021-08-04 22:07:29.430692
OCDC__Size-640x640_Epoch-291_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,291,0.6204657043004288,0.900328138563368,2021-08-04 22:07:29.430746
OCDC__Size-640x640_Epoch-292_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,292,0.02122470098406858,0.99149899437314,2021-08-04 22:24:27.986214
OCDC__Size-640x640_Epoch-292_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,292,0.32379825348385805,0.9386674533420137,2021-08-04 22:24:27.986256
OCDC__Size-640x640_Epoch-293_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,293,0.016078335495040938,0.993398521786645,2021-08-04 22:41:29.484845
OCDC__Size-640x640_Epoch-293_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,293,0.272675557076276,0.9419784478081595,2021-08-04 22:41:29.484876
OCDC__Size-640x640_Epoch-294_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,294,0.01535788592499087,0.9936818091982892,2021-08-04 22:58:27.909700
OCDC__Size-640x640_Epoch-294_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,294,0.3053385643516301,0.9273801540798612,2021-08-04 22:58:27.909740
OCDC__Size-640x640_Epoch-295_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,295,0.01612950317617903,0.9933692714146212,2021-08-04 23:15:25.778066
OCDC__Size-640x640_Epoch-295_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,295,0.29172481510115333,0.9421900227864581,2021-08-04 23:15:25.778109
OCDC__Size-640x640_Epoch-296_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,296,0.017137155383907494,0.9930186767578122,2021-08-04 23:32:23.105926
OCDC__Size-640x640_Epoch-296_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,296,0.41298128246740223,0.9300163167317709,2021-08-04 23:32:23.105956
OCDC__Size-640x640_Epoch-297_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,297,0.017741064835456438,0.9927320498511902,2021-08-04 23:49:20.741049
OCDC__Size-640x640_Epoch-297_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,297,0.3371602727841901,0.9347638210720484,2021-08-04 23:49:20.741106
OCDC__Size-640x640_Epoch-298_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,298,0.017257306451550172,0.9929379853748144,2021-08-05 00:06:17.814896
OCDC__Size-640x640_Epoch-298_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,298,0.27130391006424737,0.9352944878472222,2021-08-05 00:06:17.814925
OCDC__Size-640x640_Epoch-299_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,299,0.016918906771834764,0.9930741141183042,2021-08-05 00:23:14.939759
OCDC__Size-640x640_Epoch-299_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,299,0.584025268747696,0.9243940836588543,2021-08-05 00:23:14.939803
OCDC__Size-640x640_Epoch-300_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,300,0.01825628627445015,0.9925885649181543,2021-08-05 00:40:12.101149
OCDC__Size-640x640_Epoch-300_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,300,0.2540286160286005,0.9432899305555558,2021-08-05 00:40:12.101189
model,augmentation,phase,epoch,loss,accuracy,date
model,augmentation,phase,epoch,loss,accuracy,date
model,augmentation,phase,epoch,loss,accuracy,date
model,augmentation,phase,epoch,loss,accuracy,date
