model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-640x640_Epoch-76_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,76,0.22109504661429646,0.9088769056694362,2021-06-29 03:56:52.239272
ORCA__Size-640x640_Epoch-76_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,76,0.35713964198096215,0.8568096683187714,2021-06-29 03:56:52.239339
ORCA__Size-640x640_Epoch-77_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,77,0.21800632647493642,0.9109589572158155,2021-06-29 05:06:42.952409
ORCA__Size-640x640_Epoch-77_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,77,0.41096944441621636,0.8390580692997699,2021-06-29 05:06:42.952455
ORCA__Size-640x640_Epoch-78_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,78,0.22891750668412805,0.9056693030544442,2021-06-29 06:16:33.198397
ORCA__Size-640x640_Epoch-78_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,78,0.34049955126634723,0.8598236703815711,2021-06-29 06:16:33.198453
ORCA__Size-640x640_Epoch-79_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,79,0.22330358461685743,0.907955126602684,2021-06-29 07:26:46.975986
ORCA__Size-640x640_Epoch-79_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,79,0.3934885865792837,0.8426585484804353,2021-06-29 07:26:46.976068
ORCA__Size-640x640_Epoch-80_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,80,0.21962991856572187,0.9095864583430677,2021-06-29 08:37:25.029241
ORCA__Size-640x640_Epoch-80_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,80,0.3400167025291342,0.8638653032127389,2021-06-29 08:37:25.029268
ORCA__Size-640x640_Epoch-81_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,81,0.2206147907874948,0.9092631771689954,2021-06-29 09:47:16.324214
ORCA__Size-640x640_Epoch-81_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,81,0.3615529377752272,0.8544579407248731,2021-06-29 09:47:16.324255
ORCA__Size-640x640_Epoch-82_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,82,0.2206958900050524,0.9097850598787002,2021-06-29 10:57:09.696633
ORCA__Size-640x640_Epoch-82_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,82,0.40302979527402943,0.8383041910515605,2021-06-29 10:57:09.696662
ORCA__Size-640x640_Epoch-83_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,83,0.22275339671567349,0.9087636321583444,2021-06-29 12:07:00.366970
ORCA__Size-640x640_Epoch-83_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,83,0.33111199301338157,0.8707492608693621,2021-06-29 12:07:00.367025
ORCA__Size-640x640_Epoch-84_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,84,0.22092380287863328,0.9102545969109784,2021-06-29 13:17:12.222699
ORCA__Size-640x640_Epoch-84_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,84,0.34889452034366075,0.8645683086217527,2021-06-29 13:17:12.222741
ORCA__Size-640x640_Epoch-85_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,85,0.21343308878324077,0.9120077653364728,2021-06-29 14:27:48.964533
ORCA__Size-640x640_Epoch-85_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,85,0.3501728038156679,0.8610762255451029,2021-06-29 14:27:48.964588
ORCA__Size-640x640_Epoch-86_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,86,0.20886692979478033,0.9146304248280488,2021-06-29 15:37:37.179411
ORCA__Size-640x640_Epoch-86_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,86,0.3443600740534083,0.8629728948486047,2021-06-29 15:37:37.179442
ORCA__Size-640x640_Epoch-87_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,87,0.2105585964170902,0.9133007965817986,2021-06-29 16:47:27.120887
ORCA__Size-640x640_Epoch-87_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,87,0.36276958574036866,0.8570541939684139,2021-06-29 16:47:27.120931
ORCA__Size-640x640_Epoch-88_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,88,0.21427070324316272,0.9120398460278641,2021-06-29 17:57:18.918626
ORCA__Size-640x640_Epoch-88_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,88,0.3466699853246829,0.8633495481210796,2021-06-29 17:57:18.918657
ORCA__Size-640x640_Epoch-89_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,89,0.21087805959082048,0.9143148781808367,2021-06-29 19:07:36.410445
ORCA__Size-640x640_Epoch-89_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,89,0.3631944723403373,0.8550483555947587,2021-06-29 19:07:36.410502
ORCA__Size-640x640_Epoch-90_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,90,0.21168765640601322,0.91258250989412,2021-06-29 20:18:11.257285
ORCA__Size-640x640_Epoch-90_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,90,0.3549482137951755,0.8589213417992086,2021-06-29 20:18:11.257336
ORCA__Size-640x640_Epoch-91_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,91,0.20577291445103396,0.9160202544727947,2021-06-29 21:28:00.584357
ORCA__Size-640x640_Epoch-91_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,91,0.3391400120608295,0.8680956039519865,2021-06-29 21:28:00.584418
ORCA__Size-640x640_Epoch-92_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,92,0.2026415031583148,0.9164162397612793,2021-06-29 22:37:50.449684
ORCA__Size-640x640_Epoch-92_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,92,0.36936317716937694,0.8528763149174888,2021-06-29 22:37:50.449712
ORCA__Size-640x640_Epoch-93_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,93,0.21052363522753192,0.9137104417718793,2021-06-29 23:47:40.325605
ORCA__Size-640x640_Epoch-93_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,93,0.3394135511029632,0.8635131719263353,2021-06-29 23:47:40.325672
ORCA__Size-640x640_Epoch-94_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,94,0.21323245464024898,0.9128486020028874,2021-06-30 00:57:51.162563
ORCA__Size-640x640_Epoch-94_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,94,0.36754395739284423,0.855683640419653,2021-06-30 00:57:51.162591
ORCA__Size-640x640_Epoch-95_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,95,0.20276667495460696,0.9174337615236708,2021-06-30 02:08:28.127184
ORCA__Size-640x640_Epoch-95_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,95,0.35026555616055866,0.8623316363080559,2021-06-30 02:08:28.127251
ORCA__Size-640x640_Epoch-96_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,96,0.20970675833640245,0.9144380268297709,2021-06-30 03:18:20.849183
ORCA__Size-640x640_Epoch-96_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,96,0.3294596754700466,0.8671121255927048,2021-06-30 03:18:20.849213
ORCA__Size-640x640_Epoch-97_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,97,0.20947759740111038,0.9145882528934756,2021-06-30 04:28:13.162466
ORCA__Size-640x640_Epoch-97_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,97,0.38174217454577253,0.8501088978027936,2021-06-30 04:28:13.162515
ORCA__Size-640x640_Epoch-98_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,98,0.20808024475312403,0.9149646667772533,2021-06-30 05:38:01.909738
ORCA__Size-640x640_Epoch-98_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,98,0.34793357125243113,0.864967943781735,2021-06-30 05:38:01.909767
ORCA__Size-640x640_Epoch-99_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,99,0.20547616814259195,0.9155568048942624,2021-06-30 06:48:12.284529
ORCA__Size-640x640_Epoch-99_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,99,0.34939495997482256,0.8601387955495815,2021-06-30 06:48:12.284574
ORCA__Size-640x640_Epoch-100_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,100,0.20748879393971312,0.9152525380695855,2021-06-30 07:58:56.391000
ORCA__Size-640x640_Epoch-100_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,100,0.34099109589067716,0.8638908140120963,2021-06-30 07:58:56.391057
ORCA__Size-640x640_Epoch-101_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,101,0.19177134870818718,0.9217377395264852,2021-06-30 09:08:46.005728
ORCA__Size-640x640_Epoch-101_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,101,0.34140513655635013,0.8673074322589982,2021-06-30 09:08:46.005757
ORCA__Size-640x640_Epoch-102_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,102,0.1952674530345171,0.9194544457248545,2021-06-30 10:18:38.395445
ORCA__Size-640x640_Epoch-102_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,102,0.3350148576602736,0.869166089129705,2021-06-30 10:18:38.395472
model,augmentation,phase,epoch,loss,accuracy,date
model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-640x640_Epoch-103_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,103,0.20164644362951126,0.9170738658266208,2021-06-30 20:20:06.950341
ORCA__Size-640x640_Epoch-103_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,103,0.33016980834457726,0.8740478748973269,2021-06-30 20:20:06.950398
ORCA__Size-640x640_Epoch-104_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,104,0.19989190415238892,0.9179274074426701,2021-06-30 21:29:56.894055
ORCA__Size-640x640_Epoch-104_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,104,0.34131398613107355,0.869361865409386,2021-06-30 21:29:56.894083
ORCA__Size-640x640_Epoch-105_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,105,0.19352920516891908,0.9207161205237022,2021-06-30 22:40:12.683853
ORCA__Size-640x640_Epoch-105_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,105,0.354967969442187,0.8600325666675994,2021-06-30 22:40:12.683878
ORCA__Size-640x640_Epoch-106_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,106,0.19066764349268964,0.9216845075251396,2021-06-30 23:49:42.170542
ORCA__Size-640x640_Epoch-106_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,106,0.32687482337359997,0.873262459630749,2021-06-30 23:49:42.170598
ORCA__Size-640x640_Epoch-107_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,107,0.21446188136947905,0.9107153984690428,2021-07-01 00:59:12.801741
ORCA__Size-640x640_Epoch-107_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,107,0.3248882983210903,0.8689697061445266,2021-07-01 00:59:12.801771
ORCA__Size-640x640_Epoch-108_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,108,0.20479392669153967,0.9166458115281121,2021-07-01 02:08:43.897021
ORCA__Size-640x640_Epoch-108_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,108,0.318398804781322,0.8760962672444393,2021-07-01 02:08:43.897076
ORCA__Size-640x640_Epoch-109_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,109,0.19774998035504004,0.918523164594004,2021-07-01 03:18:32.408730
ORCA__Size-640x640_Epoch-109_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,109,0.3265853782981109,0.8693752391819759,2021-07-01 03:18:32.408758
ORCA__Size-640x640_Epoch-110_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,110,0.19111493115279268,0.9213818352074142,2021-07-01 04:28:57.128419
ORCA__Size-640x640_Epoch-110_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,110,0.3188268693042708,0.8726251971792863,2021-07-01 04:28:57.128447
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,111,0.18684105473183857,0.923736800782418,2021-07-01 05:38:24.377025
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,111,0.32437695067789263,0.8759106357806897,2021-07-01 05:38:24.377092
ORCA__Size-640x640_Epoch-112_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,112,0.18885624007786198,0.9226335983641389,2021-07-01 06:47:51.986647
ORCA__Size-640x640_Epoch-112_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,112,0.3416405037079416,0.868224380110327,2021-07-01 06:47:51.986674
ORCA__Size-640x640_Epoch-113_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,113,0.19051673390823415,0.9221935378079233,2021-07-01 07:57:16.530400
ORCA__Size-640x640_Epoch-113_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,113,0.3395095736653741,0.8708486118111547,2021-07-01 07:57:16.530455
ORCA__Size-640x640_Epoch-114_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,114,0.18620987349597412,0.9234816928115177,2021-07-01 09:07:03.385469
ORCA__Size-640x640_Epoch-114_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,114,0.3326976371557967,0.873487582371939,2021-07-01 09:07:03.385498
ORCA__Size-640x640_Epoch-115_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,115,0.19322210256824296,0.921032893714726,2021-07-01 10:17:16.618694
ORCA__Size-640x640_Epoch-115_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,115,0.3452414446177958,0.8669240468890012,2021-07-01 10:17:16.618747
ORCA__Size-640x640_Epoch-116_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,116,0.18861104755165561,0.9237200321763316,2021-07-01 11:26:46.565203
ORCA__Size-640x640_Epoch-116_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,116,0.3144089922779312,0.8783041647998799,2021-07-01 11:26:46.565259
ORCA__Size-640x640_Epoch-117_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,117,0.18739532866340214,0.9224479835911812,2021-07-01 12:36:18.497475
ORCA__Size-640x640_Epoch-117_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,117,0.34054575581187013,0.8663962043570795,2021-07-01 12:36:18.497515
ORCA__Size-640x640_Epoch-118_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,118,0.1828858011028505,0.9258816572125467,2021-07-01 13:45:59.386147
ORCA__Size-640x640_Epoch-118_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,118,0.3245400298601562,0.8764919179827506,2021-07-01 13:45:59.386182
ORCA__Size-640x640_Epoch-119_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,119,0.1976040308594025,0.918993698193127,2021-07-01 14:55:47.462475
ORCA__Size-640x640_Epoch-119_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,119,0.3231898295966265,0.8747657241730145,2021-07-01 14:55:47.462531
ORCA__Size-640x640_Epoch-120_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,120,0.18425954369028863,0.9253502381247208,2021-07-01 16:05:59.770233
ORCA__Size-640x640_Epoch-120_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,120,0.3279499189397977,0.873206091439852,2021-07-01 16:05:59.770290
ORCA__Size-640x640_Epoch-121_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,121,0.1864004714376566,0.9225876664887205,2021-07-01 17:15:27.110734
ORCA__Size-640x640_Epoch-121_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,121,0.32023714038931733,0.8777714598734326,2021-07-01 17:15:27.110803
ORCA__Size-640x640_Epoch-122_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,122,0.18446948000414892,0.9241659034838502,2021-07-01 18:24:56.634675
ORCA__Size-640x640_Epoch-122_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,122,0.3524278006783443,0.863848548807125,2021-07-01 18:24:56.634729
ORCA__Size-640x640_Epoch-123_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,123,0.17882106985417484,0.9267546767823475,2021-07-01 19:34:36.602863
ORCA__Size-640x640_Epoch-123_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,123,0.347268940609398,0.8710547108348261,2021-07-01 19:34:36.602916
ORCA__Size-640x640_Epoch-124_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,124,0.1850213414201015,0.9251027310750128,2021-07-01 20:44:28.634412
ORCA__Size-640x640_Epoch-124_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,124,0.3448184486470222,0.8702657807599695,2021-07-01 20:44:28.634466
ORCA__Size-640x640_Epoch-125_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,125,0.17992547974789924,0.9268941034198387,2021-07-01 21:54:41.687476
ORCA__Size-640x640_Epoch-125_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,125,0.3180420245900706,0.8755297472371573,2021-07-01 21:54:41.687505
ORCA__Size-640x640_Epoch-126_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,126,0.17978077004737103,0.9263084929981883,2021-07-01 23:04:55.244275
ORCA__Size-640x640_Epoch-126_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,126,0.3302201672469398,0.8711730971615509,2021-07-01 23:04:55.244321
ORCA__Size-640x640_Epoch-127_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,127,0.18523932255663858,0.9248231688869066,2021-07-02 00:14:28.520675
ORCA__Size-640x640_Epoch-127_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,127,0.3319319021130613,0.8731022718787342,2021-07-02 00:14:28.520701
ORCA__Size-640x640_Epoch-128_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,128,0.1752184182618485,0.928545497912541,2021-07-02 01:24:00.745665
ORCA__Size-640x640_Epoch-128_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,128,0.30887725218847334,0.88035562567671,2021-07-02 01:24:00.745722
ORCA__Size-640x640_Epoch-129_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,129,0.19294547567277337,0.9203770621997914,2021-07-02 02:33:55.167098
ORCA__Size-640x640_Epoch-129_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,129,0.33711474728611995,0.8737402839615056,2021-07-02 02:33:55.167152
ORCA__Size-640x640_Epoch-130_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,130,0.18063625713128195,0.9264923920699846,2021-07-02 03:44:12.462347
ORCA__Size-640x640_Epoch-130_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,130,0.3440420351859367,0.8670335047276357,2021-07-02 03:44:12.462402
ORCA__Size-640x640_Epoch-131_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,131,0.17757320418350514,0.9263805502567575,2021-07-02 04:53:43.611628
ORCA__Size-640x640_Epoch-131_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,131,0.3124205806494825,0.8828094110523079,2021-07-02 04:53:43.611656
ORCA__Size-640x640_Epoch-132_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,132,0.17571949646251891,0.9296610986444948,2021-07-02 06:03:16.630428
ORCA__Size-640x640_Epoch-132_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,132,0.3419476370986444,0.8703567311641282,2021-07-02 06:03:16.630483
ORCA__Size-640x640_Epoch-133_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,133,0.17427035418343634,0.929102111524371,2021-07-02 07:12:52.116775
ORCA__Size-640x640_Epoch-133_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,133,0.31944477143658495,0.8775395116954148,2021-07-02 07:12:52.116801
ORCA__Size-640x640_Epoch-134_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,134,0.17712612831392585,0.9271066138162569,2021-07-02 08:22:46.803262
ORCA__Size-640x640_Epoch-134_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,134,0.3367097973726187,0.8656011284722221,2021-07-02 08:22:46.803291
ORCA__Size-640x640_Epoch-135_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,135,0.17835107966293348,0.9270716580477628,2021-07-02 09:33:04.598214
ORCA__Size-640x640_Epoch-135_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,135,0.32069905192325315,0.8789255712365592,2021-07-02 09:33:04.598271
ORCA__Size-640x640_Epoch-136_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,136,0.18027057487366993,0.9260348335521639,2021-07-02 10:42:39.305821
ORCA__Size-640x640_Epoch-136_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,136,0.31950464772879456,0.8801172925067212,2021-07-02 10:42:39.305876
ORCA__Size-640x640_Epoch-137_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,137,0.17904023386890303,0.9274121378483402,2021-07-02 11:52:15.358808
ORCA__Size-640x640_Epoch-137_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,137,0.32894764419866496,0.8766156013151514,2021-07-02 11:52:15.358857
ORCA__Size-640x640_Epoch-138_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,138,0.17825503395339948,0.9266715039704967,2021-07-02 13:01:50.146803
ORCA__Size-640x640_Epoch-138_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,138,0.32384163894174006,0.8787097561743938,2021-07-02 13:01:50.146830
ORCA__Size-640x640_Epoch-139_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,139,0.18396703181417218,0.9249305111825784,2021-07-02 14:11:41.995665
ORCA__Size-640x640_Epoch-139_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,139,0.3346059375296246,0.8689290481257479,2021-07-02 14:11:41.995711
ORCA__Size-640x640_Epoch-140_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,140,0.182713734323769,0.9256733506490182,2021-07-02 15:22:02.587474
ORCA__Size-640x640_Epoch-140_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,140,0.3163081613045771,0.8801707992644867,2021-07-02 15:22:02.587542
ORCA__Size-640x640_Epoch-141_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,141,0.16728090472873552,0.9316556333697049,2021-07-02 16:31:37.402515
ORCA__Size-640x640_Epoch-141_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,141,0.3248588523458636,0.879793110509072,2021-07-02 16:31:37.402557
ORCA__Size-640x640_Epoch-142_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,142,0.173103134328586,0.9290962978527311,2021-07-02 17:41:14.232029
ORCA__Size-640x640_Epoch-142_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,142,0.3134919837912213,0.882537461147514,2021-07-02 17:41:14.232056
ORCA__Size-640x640_Epoch-143_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,143,0.17978332051613058,0.9260764053563773,2021-07-02 18:50:46.590361
ORCA__Size-640x640_Epoch-143_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,143,0.31944459617310933,0.8778945569183091,2021-07-02 18:50:46.590388
ORCA__Size-640x640_Epoch-144_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,144,0.17006895797213914,0.9302927497243202,2021-07-02 20:00:38.568498
ORCA__Size-640x640_Epoch-144_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,144,0.32917478834273317,0.8783820885369995,2021-07-02 20:00:38.568547
ORCA__Size-640x640_Epoch-145_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,145,0.16861275568731782,0.9315154562042091,2021-07-02 21:11:00.215627
ORCA__Size-640x640_Epoch-145_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,valid,145,0.3261070934252181,0.8803002200474165,2021-07-02 21:11:00.215669
ORCA__Size-640x640_Epoch-146_Images-3344_Batch-1__one_by_epoch_4_operations.pth,one_by_epoch_4_operations,train,146,0.16549233315611075,0.9322883890690427,2021-07-02 22:20:33.084023
