model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-56_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,56,0.22212617000322357,0.9097055188744468,2022-01-15 04:18:43.078211,[None]
ORCA__Size-640x640_Epoch-56_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,56,0.44021181936085446,0.8279412183908459,2022-01-15 04:18:43.078261,[None]
ORCA__Size-640x640_Epoch-57_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,57,0.22003391415433843,0.9105013536637112,2022-01-15 07:28:07.024895,[None]
ORCA__Size-640x640_Epoch-57_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,57,0.4524057966018296,0.8249750563577477,2022-01-15 07:28:07.024944,[None]
ORCA__Size-640x640_Epoch-58_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,58,0.22160758598160984,0.9097177276574833,2022-01-15 10:38:05.325728,[None]
ORCA__Size-640x640_Epoch-58_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,58,0.4322364785397457,0.8309198500657304,2022-01-15 10:38:05.325777,[None]
ORCA__Size-640x640_Epoch-59_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,59,0.21537111427434924,0.9120296780637116,2022-01-15 13:48:37.060311,[None]
ORCA__Size-640x640_Epoch-59_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,59,0.4385113522768498,0.8291729974693505,2022-01-15 13:48:37.060360,[None]
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,60,0.21615537017831324,0.9120181180255552,2022-01-15 16:57:59.245936,[None]
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,60,0.4513200708982738,0.8267113015588421,2022-01-15 16:57:59.245988,[None]
ORCA__Size-640x640_Epoch-61_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,61,0.21311721809489506,0.9139650936715206,2022-01-15 20:07:50.133570,[None]
ORCA__Size-640x640_Epoch-61_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,61,0.4472296933858217,0.8287739040968118,2022-01-15 20:07:50.133634,[None]
ORCA__Size-640x640_Epoch-62_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,62,0.2079817027155278,0.9161323161605329,2022-01-15 23:17:17.689150,[None]
ORCA__Size-640x640_Epoch-62_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,62,0.4281260345992752,0.8320163694627314,2022-01-15 23:17:17.689213,[None]
ORCA__Size-640x640_Epoch-63_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,63,0.20887941889290776,0.9156631212068006,2022-01-16 02:25:57.707285,[None]
ORCA__Size-640x640_Epoch-63_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,63,0.4290954099784762,0.8319627320779774,2022-01-16 02:25:57.707335,[None]
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,64,0.20984792664204496,0.9152391252606663,2022-01-16 05:34:36.376145,[None]
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,64,0.440695266402498,0.8289752402940908,2022-01-16 05:34:36.376193,[None]
ORCA__Size-640x640_Epoch-65_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,65,0.21161987543200972,0.9143863212112824,2022-01-16 08:43:20.543717,[None]
ORCA__Size-640x640_Epoch-65_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,65,0.43574981879355845,0.8311198285338457,2022-01-16 08:43:20.543781,[None]
ORCA__Size-640x640_Epoch-66_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,66,0.209131543825166,0.9162692089213098,2022-01-16 11:52:08.724644,[None]
ORCA__Size-640x640_Epoch-66_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,66,0.4438058494804712,0.828218956819417,2022-01-16 11:52:08.724694,[None]
ORCA__Size-640x640_Epoch-67_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,67,0.20992197484828606,0.9146685293216327,2022-01-16 15:00:37.991658,[None]
ORCA__Size-640x640_Epoch-67_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,67,0.44017188913476524,0.8327905496819903,2022-01-16 15:00:37.991709,[None]
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,68,0.2108109832081531,0.9148965126371559,2022-01-16 18:10:31.161487,[None]
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,68,0.4408629053228973,0.8312196347032971,2022-01-16 18:10:31.161534,[None]
